movie_title,voice-actor,character,release_date,genre,MPAA_rating,revenue,director
Beverly Hills Chihuahua,['Michael Colyar' 'Jennifer Cody' 'Randy Newman' 'Keith David' 'John Goodman' 'Oprah Winfrey' 'None' 'Corey Burton' 'Jerry Kernion' 'Kevin Michael Richardson' 'Peter Bartlett' 'Michael-Leon Wooley' 'Jenifer Lewis' 'Emeril Lagasse' 'Bruno Campos' 'Jim Cummings' 'Anika Noni Rose' 'Paul Briggs'],"['Buford the Cook' 'Charlotte La Bouff' 'Cousin Randy' 'Dr. Facilier' 'Eli ""Big Daddy"" La Bouff' 'Eudora' 'Evangaline' 'Harvey Fenner' 'Henry Fenner' 'Ian the Alligator' 'Lawrence the Valet' 'Louis the Alligator' 'Mama Odie' 'Marlon the Alligator' 'Prince Naveen' 'Ray the Firefly' 'Tiana' 'Two Fingers']",2008,Comedy,PG,110932022,Ron Clements
WALL-E,['Michael Colyar' 'Jennifer Cody' 'Randy Newman' 'Keith David' 'John Goodman' 'Oprah Winfrey' 'None' 'Corey Burton' 'Jerry Kernion' 'Kevin Michael Richardson' 'Peter Bartlett' 'Michael-Leon Wooley' 'Jenifer Lewis' 'Emeril Lagasse' 'Bruno Campos' 'Jim Cummings' 'Anika Noni Rose' 'Paul Briggs'],"['Buford the Cook' 'Charlotte La Bouff' 'Cousin Randy' 'Dr. Facilier' 'Eli ""Big Daddy"" La Bouff' 'Eudora' 'Evangaline' 'Harvey Fenner' 'Henry Fenner' 'Ian the Alligator' 'Lawrence the Valet' 'Louis the Alligator' 'Mama Odie' 'Marlon the Alligator' 'Prince Naveen' 'Ray the Firefly' 'Tiana' 'Two Fingers']",2008,Adventure,G,262771918,Ron Clements
Hannah Montana/Miley Cyrus: Best of B…,['Michael Colyar' 'Jennifer Cody' 'Randy Newman' 'Keith David' 'John Goodman' 'Oprah Winfrey' 'None' 'Corey Burton' 'Jerry Kernion' 'Kevin Michael Richardson' 'Peter Bartlett' 'Michael-Leon Wooley' 'Jenifer Lewis' 'Emeril Lagasse' 'Bruno Campos' 'Jim Cummings' 'Anika Noni Rose' 'Paul Briggs'],"['Buford the Cook' 'Charlotte La Bouff' 'Cousin Randy' 'Dr. Facilier' 'Eli ""Big Daddy"" La Bouff' 'Eudora' 'Evangaline' 'Harvey Fenner' 'Henry Fenner' 'Ian the Alligator' 'Lawrence the Valet' 'Louis the Alligator' 'Mama Odie' 'Marlon the Alligator' 'Prince Naveen' 'Ray the Firefly' 'Tiana' 'Two Fingers']",2008,Concert/Performance,G,76646993,Ron Clements
Enchanted,['Amy Adams' 'Idina Menzel' 'Timothy Spall' 'Jeff Bennett; Kevin Lima' 'James Marsden' 'Susan Sarandon'],['Giselle' 'Nancy Tremaine' 'Nathaniel' 'Pip' 'Prince Edward' 'Queen Narissa'],2007,Romantic Comedy,PG,156074310,Ron Clements
Meet the Robinsons,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2007,Adventure,G,119860589,Stephen J. Anderson
Bridge to Terabithia,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2007,Drama,PG,100760721,Stephen J. Anderson
National Treasure 2: Book of Secrets,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2007,Adventure,PG,267003525,Stephen J. Anderson
The Lookout,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2007,Drama,R,5637048,Stephen J. Anderson
Pirates of the Caribbean: At World’…,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2007,Adventure,PG-13,379129960,Stephen J. Anderson
The Game Plan,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2007,Comedy,PG,111010758,Stephen J. Anderson
The Invisible,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2007,Thriller/Suspense,PG-13,25202168,Stephen J. Anderson
The Hoax,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2007,Drama,R,8779196,Stephen J. Anderson
Primeval,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2007,Adventure,R,12985302,Stephen J. Anderson
Ratatouille,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2007,Comedy,G,252955933,Stephen J. Anderson
Underdog,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2007,Adventure,PG,53619462,Stephen J. Anderson
Dan in Real Life,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2007,Romantic Comedy,PG-13,58350234,Stephen J. Anderson
Pirates of the Caribbean: Dead Man’…,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Adventure,PG-13,544817142,Stephen J. Anderson
The Shaggy Dog,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Comedy,PG,78667428,Stephen J. Anderson
Roving Mars,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Documentary,G,12948025,Stephen J. Anderson
Apocalypto,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Adventure,R,64959548,Stephen J. Anderson
Invincible,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Drama,PG,74398864,Stephen J. Anderson
The Guardian,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Action,PG-13,70801353,Stephen J. Anderson
Goal! The Dream Begins,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Drama,PG,5512647,Stephen J. Anderson
Step Up,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Drama,PG-13,84078780,Stephen J. Anderson
Eight Below,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Adventure,PG,105037235,Stephen J. Anderson
Stick It,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Comedy,PG-13,34634731,Stephen J. Anderson
Cars,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Comedy,G,314140384,Stephen J. Anderson
Stay Alive,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Horror,PG-13,29712825,Stephen J. Anderson
The Santa Clause 3: The Escape Clause,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Comedy,G,108694869,Stephen J. Anderson
Tim Burton's The Nightmare Before Chr…,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Musical,PG,30737517,Stephen J. Anderson
Déjà Vu,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Thriller/Suspense,PG-13,82267038,Stephen J. Anderson
Annapolis,['Stephen J. Anderson' 'Harland Williams' 'Tom Selleck' 'Ethan Sandler' 'Aurian Redson' 'Nicole Sullivan' 'Matthew Josten' 'Nathan Greno' 'Jordan Fry' 'Tracey Miller-Zarneke' 'Laurie Metcalf' 'Angela Bassett' 'Tom Kenny' 'Joe Mateo' 'Adam West' 'Wesley Singerman'],['Bowler Hat Guy' 'Carl the Robot' 'Cornelius Robinson' 'Doris' 'Frankie the Frog' 'Franny Robinson' 'Goob' 'Lefty' 'Lewis' 'Lizzy' 'Lucille Krunklehorn' 'Mildred' 'Mr. Willerstein' 'Tiny' 'Uncle Art' 'Wilbur Robinson'],2006,Drama,PG-13,22044113,Stephen J. Anderson
Pooh's Heffalump Movie,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Adventure,G,23801835,Stephen J. Anderson
The Hitchhiker's Guide to the Galaxy,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Comedy,PG,67096891,Stephen J. Anderson
The Chronicles of Narnia: The Lion t…,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Adventure,PG,381557539,Stephen J. Anderson
Sky High,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Adventure,PG,84088854,Stephen J. Anderson
A Lot Like Love,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Comedy,PG-13,28716947,Stephen J. Anderson
The Greatest Game Ever Played,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Drama,PG,20162672,Stephen J. Anderson
Ice Princess,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Comedy,G,32064685,Stephen J. Anderson
Herbie: Fully Loaded,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Comedy,G,86812798,Stephen J. Anderson
Dark Water,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Thriller/Suspense,PG-13,33500491,Stephen J. Anderson
The Pacifier,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Comedy,PG,148619029,Stephen J. Anderson
Valiant,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Adventure,G,25616292,Stephen J. Anderson
Casanova,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Drama,R,14574087,Stephen J. Anderson
Hauru no ugoku shiro,['Kyle Stanger'],['Lumpy the Heffalump'],2005,Adventure,PG,6194870,Stephen J. Anderson
Home on the Range,['Randy Quaid' 'Estelle Harris' 'Cuba Gooding Jr.' 'Jennifer Tilly' 'Joe Flaherty' 'Lance LeGault' 'Marshall Efron' 'Charles Haid' 'Roseanne Barr' 'Judi Dench' 'Charlie Dell' 'Carole Cook' 'Charles Dennis' 'G.W. Bailey' 'Richard Riehle' 'Steve Buscemi'],['Alameda Slim' 'Audrey the Chicken' 'Buck' 'Grace' 'Jeb the Goat' 'Junior the Buffalo' 'Larry the Duck' 'Lucky Jack' 'Maggie' 'Mrs. Calloway' 'Ollie the Pig' 'Pearl Gesner' 'Rico' 'Rusty the Dog' 'Sam the Sheriff' 'Wesley'],2004,Comedy,PG,67910166,Stephen J. Anderson
Ladder 49,['Randy Quaid' 'Estelle Harris' 'Cuba Gooding Jr.' 'Jennifer Tilly' 'Joe Flaherty' 'Lance LeGault' 'Marshall Efron' 'Charles Haid' 'Roseanne Barr' 'Judi Dench' 'Charlie Dell' 'Carole Cook' 'Charles Dennis' 'G.W. Bailey' 'Richard Riehle' 'Steve Buscemi'],['Alameda Slim' 'Audrey the Chicken' 'Buck' 'Grace' 'Jeb the Goat' 'Junior the Buffalo' 'Larry the Duck' 'Lucky Jack' 'Maggie' 'Mrs. Calloway' 'Ollie the Pig' 'Pearl Gesner' 'Rico' 'Rusty the Dog' 'Sam the Sheriff' 'Wesley'],2004,Action,PG-13,101161045,Stephen J. Anderson
The Life Aquatic with Steve Zissou,['Randy Quaid' 'Estelle Harris' 'Cuba Gooding Jr.' 'Jennifer Tilly' 'Joe Flaherty' 'Lance LeGault' 'Marshall Efron' 'Charles Haid' 'Roseanne Barr' 'Judi Dench' 'Charlie Dell' 'Carole Cook' 'Charles Dennis' 'G.W. Bailey' 'Richard Riehle' 'Steve Buscemi'],['Alameda Slim' 'Audrey the Chicken' 'Buck' 'Grace' 'Jeb the Goat' 'Junior the Buffalo' 'Larry the Duck' 'Lucky Jack' 'Maggie' 'Mrs. Calloway' 'Ollie the Pig' 'Pearl Gesner' 'Rico' 'Rusty the Dog' 'Sam the Sheriff' 'Wesley'],2004,Comedy,R,32198655,Stephen J. Anderson
The Princess Diaries 2: Royal Engagement,['Randy Quaid' 'Estelle Harris' 'Cuba Gooding Jr.' 'Jennifer Tilly' 'Joe Flaherty' 'Lance LeGault' 'Marshall Efron' 'Charles Haid' 'Roseanne Barr' 'Judi Dench' 'Charlie Dell' 'Carole Cook' 'Charles Dennis' 'G.W. Bailey' 'Richard Riehle' 'Steve Buscemi'],['Alameda Slim' 'Audrey the Chicken' 'Buck' 'Grace' 'Jeb the Goat' 'Junior the Buffalo' 'Larry the Duck' 'Lucky Jack' 'Maggie' 'Mrs. Calloway' 'Ollie the Pig' 'Pearl Gesner' 'Rico' 'Rusty the Dog' 'Sam the Sheriff' 'Wesley'],2004,Romantic Comedy,G,129164207,Stephen J. Anderson
